authors,title,journal,doc_type,total_cited,doi,doi_link,pub_year,is_climate,dropped,dropped_why,data_statement,code_statement,data_statement_where,code_statement_where,data_open,code_open,data_repo,code_repo,data_included,data_limitation_other,code_included,data_reasons,code_reasons,notes
"Lang, N; Kalischek, N; Armston, J; Schindler, K; Dubayah, R; Wegner, JD",Global canopy height regression and uncertainty estimation from GEDI LIDAR waveforms with deep ensembles,REMOTE SENSING OF ENVIRONMENT,Article,48,10.1016/j.rse.2021.112760,http://dx.doi.org/10.1016/j.rse.2021.112760,2022,1,,,"The generated canopy height map data are available as georeferenced raster files from https://doi.org/10.5281/zenodo.5112903 (Lang et al., 2021). Information on the ALS derived reference data that support the findings of this study are available on request from the GEDI mission science team. Requests must be directed to John Armston (armston@umd.edu) or Ralph Dubayah (dubayah@umd.edu). Most of the source ALS data are open access. ALS data from the Terrestrial Ecosystem Research Network in Australia are available from http://www.auscover.org.au/purl/airborne-lidar-qa-all-sites. ALS data from the NASA Carbon Monitoring System (CMS) on Borneo Island, Kalimantan, Indonesia, are available from https://doi.org/10.3334/ORNLDAAC/1518. ALS data from the National Ecological Observatory Network (NEON) in the United States are available from https://data.neonscience.org/data-products/explore. Information on non-public ALS datasets are in the acknowledgments and subject to data use agreements.",The code to train and deploy the convolutional neural network is available at: https://github.com/langnico/GEDI-BDL.,Data availability,Code availability,Partially Closed,Partially Closed,Zenodo; NEON Data Portal,GitHub,Raw; Results,URLs,Model,Data use agreements; Nothing,Nothing,
"Donlon, CJ; Cullen, R; Giulicchi, L; Vuilleumier, P; Francis, CR; Kuschnerus, M; Simpson, W; Bouridah, A; Caleno, M; Bertoni, R; Rancano, J; Pourier, E; Hyslop, A; Mulcahy, J; Knockaert, R; Hunter, C; Webb, A; Fornari, M; Vaze, P; Brown, S; Willis, J; Desai, S; Desjonqueres, JD; Scharroo, R; Martin-Puig, C; Leuliette, E; Egido, A; Smith, WHF; Bonnefond, P; Le Gac, S; Picot, N; Tavernier, G",The Copernicus Sentinel-6 mission: Enhanced continuity of satellite sea level measurements from space,REMOTE SENSING OF ENVIRONMENT,Article,48,10.1016/j.rse.2021.112395,http://dx.doi.org/10.1016/j.rse.2021.112395,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Zhan, P; Zhu, WQ; Li, N",An automated rice mapping method based on flooding signals in synthetic aperture radar time series,REMOTE SENSING OF ENVIRONMENT,Article,48,10.1016/j.rse.2020.112112,http://dx.doi.org/10.1016/j.rse.2020.112112,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Su, X; Wang, LC; Zhang, M; Qin, WM; Bilal, M",A High-Precision Aerosol Retrieval Algorithm (HiPARA) for Advanced Himawari Imager (AHI) data: Development and verification,REMOTE SENSING OF ENVIRONMENT,Article,47,10.1016/j.rse.2020.112221,http://dx.doi.org/10.1016/j.rse.2020.112221,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Yang, LQ; Guan, QY; Lin, JK; Tian, J; Tan, Z; Li, HC",Evolution of NDVI secular trends and responses to climate change: A perspective from nonlinearity and nonstationarity characteristics,REMOTE SENSING OF ENVIRONMENT,Article,44,10.1016/j.rse.2020.112247,http://dx.doi.org/10.1016/j.rse.2020.112247,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Hemmerling, J; Pflugmacher, D; Hostert, P",Mapping temperate forest tree species using dense Sentinel-2 time series,REMOTE SENSING OF ENVIRONMENT,Article,42,10.1016/j.rse.2021.112743,http://dx.doi.org/10.1016/j.rse.2021.112743,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Moon, M; Richardson, AD; Friedl, MA","Multiscale assessment of land surface phenology from harmonized Landsat 8 and Sentinel-2, PlanetScope, and PhenoCam imagery",REMOTE SENSING OF ENVIRONMENT,Article,41,10.1016/j.rse.2021.112716,http://dx.doi.org/10.1016/j.rse.2021.112716,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Dixon, DJ; Callow, JN; Duncan, JMA; Setterfield, SA; Pauli, N",Satellite prediction of forest flowering phenology,REMOTE SENSING OF ENVIRONMENT,Article,41,10.1016/j.rse.2020.112197,http://dx.doi.org/10.1016/j.rse.2020.112197,2021,1,,,"For access to drone data and Google Earth Engine Python functions, please see the following data repository: https://doi.org/10.26182/bj5n-qn63.","For access to drone data and Google Earth Engine Python functions, please see the following data repository: https://doi.org/10.26182/bj5n-qn63.",Data Availability,Data Availability,Partially Closed,Partially Closed,University of Western Australia Research Repository,University of Western Australia Research Repository,Raw,,Generate Results,Nothing,Nothing,
"Esch, T; Brzoska, E; Dech, S; Leutner, B; Palacios-Lopez, D; Metz-Marconcini, A; Marconcini, M; Roth, A; Zeidler, J",World Settlement Footprint 3D-A first three-dimensional survey of the global building stock,REMOTE SENSING OF ENVIRONMENT,Article,39,10.1016/j.rse.2021.112877,http://dx.doi.org/10.1016/j.rse.2021.112877,2022,0,1,framing not climate change focused,,,,,,,,,,,,,,
"Chu, D; Shen, HF; Guan, XB; Chen, JM; Li, XH; Li, J; Zhang, LP",Long time-series NDVI reconstruction in cloud-prone regions via spatio-temporal tensor completion,REMOTE SENSING OF ENVIRONMENT,Article,39,10.1016/j.rse.2021.112632,http://dx.doi.org/10.1016/j.rse.2021.112632,2021,0,1,framing not climate change focused,,,,,,,,,,,,,,
"Zhu, XX; Qiu, CP; Hu, JL; Shi, YL; Wang, YY; Schmitt, H; Taubenbock, H",The urban morphology on our planet-Global perspectives from space,REMOTE SENSING OF ENVIRONMENT,Article,38,10.1016/j.rse.2021.112794,http://dx.doi.org/10.1016/j.rse.2021.112794,2022,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Balenzano, A; Mattia, F; Satalino, G; Lovergine, FP; Palmisano, D; Peng, J; Marzahn, P; Wegmuller, U; Cartus, O; Dabrowska-Zielinska, K; Musial, JP; Davidson, MWJ; Pauwels, VRN; Cosh, MH; McNairn, H; Johnson, JT; Walker, JP; Yueh, SH; Entekhabi, D; Kerr, YH; Jackson, TJ",Sentinel-1 soil moisture at 1 km resolution: a validation study,REMOTE SENSING OF ENVIRONMENT,Article,38,10.1016/j.rse.2021.112554,http://dx.doi.org/10.1016/j.rse.2021.112554,2021,0,1,framing not climate change focused,,,,,,,,,,,,,,
"Deines, JM; Patel, R; Liang, SZ; Dado, W; Lobell, DB",A million kernels of truth: Insights into scalable satellite maize yield mapping and yield gap analysis from an extensive ground dataset in the US Corn,REMOTE SENSING OF ENVIRONMENT,Article,38,10.1016/j.rse.2020.112174,http://dx.doi.org/10.1016/j.rse.2020.112174,2021,1,,,"Ground data used in this study are under a strict data use agreement to preserve privacy and are not available. All other input data sources can be acquired from their original source as noted in dataset references and descriptions. Annual yield maps aggregated to 10 km resolution are publicly available on Zenodo at https://doi.org/10.5281/zenodo.4267589. Due to the sensitive nature of high-resolution yield data, the SCYM 30 m yield maps generated by this study are not publicly available for general use. Interested users for non-commercial research purposes may contact David Lobell at dlobell@stanford.edu to arrange a formal data use agreement and access yield maps.",Nothing,Data availability,,Partially Closed,Closed,Zenodo,Nothing,Aggregated Results,,Nothing,Privacy; Nothing,Nothing,
"Liu, XQ; Su, YJ; Hu, TY; Yang, QL; Liu, BB; Deng, YF; Tang, H; Tang, ZY; Fang, JY; Guo, QH",Neural network guided interpolation for mapping canopy height of China's forests by integrating GEDI and ICESat-2 data,REMOTE SENSING OF ENVIRONMENT,Article,37,10.1016/j.rse.2021.112844,http://dx.doi.org/10.1016/j.rse.2021.112844,2022,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Karthikeyan, L; Mishra, AK",Multi-layer high-resolution soil moisture estimation using machine learning over the United States,REMOTE SENSING OF ENVIRONMENT,Article,37,10.1016/j.rse.2021.112706,http://dx.doi.org/10.1016/j.rse.2021.112706,2021,1,,,SMAP Level 4 (Version 4: Vv4030) surface and rootzone soil moisture product is obtained from https://nsidc.org/data/spl4smau/versions/4/; Soil Texture data is obtained from http://www.soilinfo.psu.edu/; Elevation data is obtained from USGS GTOPO30 – https://www.usgs.gov/centers/eros/science/usgs-eros-archive-digital-elevation-global-30-arc-second-elevation-gtopo30; MODIS NDVI/EVI MOD13A2 v006 product is obtained from https://lpdaac.usgs.gov/products/mod13a2v006/; MODIS GPP MOD17A2H v006 product is obtained from https://lpdaac.usgs.gov/products/mod17a2hv006/; MODIS LST Day and Night times MOD11A1 v006 product is obtained from https://lpdaac.usgs.gov/products/mod11a1v006/; CHIRPS v2.0 precipitation data is obtained from https://www.chc.ucsb.edu/data/chirps; In-situ soil moisture data is obtained from https://ismn.geo.tuwien.ac.at/en/; TxSON in-situ soil moisture data is obtained from https://dataverse.tdl.org/dataset.xhtml?persistentId=doi:10.18738/T8/JJ16CF; Little Washita and Fort Cobb in-situ soil moisture data are obtained from http://ars.mesonet.org/; SoilSCAPE in-situ soil moisture data is obtained from https://daac.ornl.gov/LAND_VAL/guides/SoilSCAPE.html;,Nothing,Data,,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Mhawish, A; Sorek-Hamer, M; Chatfield, R; Banerjee, T; Bilal, M; Kumar, M; Sarangi, C; Franklin, M; Chau, K; Garay, M; Kalashnikova, O",Aerosol characteristics from earth observation systems: A comprehensive investigation over South Asia (2000?2019),REMOTE SENSING OF ENVIRONMENT,Article,37,10.1016/j.rse.2021.112410,http://dx.doi.org/10.1016/j.rse.2021.112410,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Rantanen, M; Karpechko, AY; Lipponen, A; Nordling, K; Hyvarinen, O; Ruosteenoja, K; Vihma, T; Laaksonen, A",The Arctic has warmed nearly four times faster than the globe since 1979,COMMUNICATIONS EARTH & ENVIRONMENT,Article,253,10.1038/s43247-022-00498-3,http://dx.doi.org/10.1038/s43247-022-00498-3,2022,1,,,"The datafiles for producing the charts and graphs of this manuscript are deposited in the public repository of the Finnish Meteorological Institute at https://doi.org/10.23728/fmi-b2share.5d81ded56e984072a5f7162a18b60cb9. Gistemp data are available from https://data.giss.nasa.gov/gistemp/, Berkeley Earth data from http://berkeleyearth.org/data/, HadCRUT5 data from https://www.metoffice.gov.uk/hadobs/hadcrut5/data/current/download.html, and ERA5 data from https://cds.climate.copernicus.eu. CMIP5 and CMIP6 data are available from Earth System Grid Federation (ESGF) archive at https://esgf-node.llnl.gov/projects/cmip5/ and https://esgf-data.dkrz.de/search/cmip6-dkrz/, respectively. MPI-GE data is available under licence from https://mpimet.mpg.de/en/grand-ensemble/.",Python- and R-language scripts used for this analysis are available from Github: https://github.com/mikarant/arctic-amplification.,Data Availability,Code Availability,Partially Closed,Partially Closed,Finnish Meteorological Institute Repository,GitHub,Raw; Figures,URLs,All,Nothing,Nothing,
"Hallegraeff, GM; Anderson, DM; Belin, C; Bottein, MYD; Bresnan, E; Chinain, M; Enevoldsen, H; Iwataki, M; Karlson, B; McKenzie, CH; Sunesen, I; Pitcher, GC; Provoost, P; Richardson, A; Schweibold, L; Tester, PA; Trainer, VL; Yniguez, AT; Zingone, A",Perceived global increase in algal blooms is attributable to intensified monitoring and emerging bloom impacts,COMMUNICATIONS EARTH & ENVIRONMENT,Article,135,10.1038/s43247-021-00178-8,http://dx.doi.org/10.1038/s43247-021-00178-8,2021,1,,,"All individual OBIS and HAEDAT event data used in the present analysis are available via https://www.obis.org and http://haedat.iode.org, respectively. The FAO aquaculture production data are available from https://ourworldindata.org/grapher/aquaculture-farmed-fish-production. The full collated HAEDAT, OBIS and FAO dataset used for the present 1985–2018 meta-analyses are available from https://github.com/iobis/paper-hab-trends. The results of the statistical analyses on these data sets are provided as Supplementary Tables 1, 2 to this publication.",Nothing,Data Availability,,Closed,Closed,GitHub,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Liu, PRR; Raftery, AE",Country-based rate of emissions reductions should increase by 80% beyond nationally determined contributions to meet the 2 degrees C target,COMMUNICATIONS EARTH & ENVIRONMENT,Article,67,10.1038/s43247-021-00097-8,http://dx.doi.org/10.1038/s43247-021-00097-8,2021,1,,,The data and code used to produce the results in this article are available at https://github.com/PPgp/BayesianClimateProjections.,The data and code used to produce the results in this article are available at https://github.com/PPgp/BayesianClimateProjections.,Data availability,Data availability,Partially Closed,Partially Closed,GitHub,GitHub,Raw,,Processing; Generate Results,Nothing,Nothing,
"Abatzoglou, JT; Battisti, DS; Williams, AP; Hansen, WD; Harvey, BJ; Kolden, CA",Projected increases in western US forest fire despite growing fuel constraints,COMMUNICATIONS EARTH & ENVIRONMENT,Article,66,10.1038/s43247-021-00299-0,http://dx.doi.org/10.1038/s43247-021-00299-0,2021,1,,,"Observed gridded climate data sets are publicly available from the PRISM Climate Group, Oregon State University (http://prism.oregonstate.edu) and ERA-5 (https://cds.climate.copernicus.eu/), while CMIP6 (Supplementary Table 4) model output is available through the Earth System Grid Foundation (ESGF). Gridded burned area data are available through the Monitoring Trends in Burn Severity Program (http://mtbs.gov) and MODIS global burned area product MCD64A1 (https://modis-fire.umd.edu/ba.html). Summarized time series of observed annual F and FFA through 2020 as well as summarized annual modeled data from 30 different CMIP6 projections are provided on Dryad (https://datadryad.org/stash/share/yxGFk_OS2FyR8C1nBaExc9uWakmbtndhmq8xiEkoInM).",Software for running the various models is available at https://github.com/abatz/firemodel.,Data availability,Code availability,Partially Closed,Partially Closed,Dryad,GitHub,Raw; Summary Statistics,URLs,Models,Nothing,Nothing,
"Voigt, C; Kleine, J; Sauer, D; Moore, RH; Brauer, T; Le Clercq, P; Kaufmann, S; Scheibe, M; Jurkat-Witschas, T; Aigner, M; Bauder, U; Boose, Y; Borrmann, S; Crosbie, E; Diskin, GS; DiGangi, J; Hahn, V; Heckl, C; Huber, F; Nowak, JB; Rapp, M; Rauch, B; Robinson, C; Schripp, T; Shook, M; Winstead, E; Ziemba, L; Schlager, H; Anderson, BE",Cleaner burning aviation fuels can reduce contrail cloudiness,COMMUNICATIONS EARTH & ENVIRONMENT,Article,57,10.1038/s43247-021-00174-y,http://dx.doi.org/10.1038/s43247-021-00174-y,2021,1,,,The datasets for this study are available in the DLR data repository at https://halo-db.pa.op.dlr.de/ for the ECLIF1 data and from the NASA archive located at https://science-data.larc.nasa.gov/aero-fp/projects/ for ECLIF2/ND-MAX and from the corresponding author upon request.,Nothing,Data availability,,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Upon Request; Nothing,Nothing,The authors claim datasets are available in a repository but give no instructions on how to find the data at the links provided. Not findable or accessible
"van der Wiel, K; Bintanja, R",Contribution of climatic changes in mean and variability to monthly temperature and precipitation extremes,COMMUNICATIONS EARTH & ENVIRONMENT,Article,52,10.1038/s43247-020-00077-4,http://dx.doi.org/10.1038/s43247-020-00077-4,2021,1,,,The model output for the EC-Earth time slice experiments is available on reasonable request from the corresponding author. The model output for the US CLIVAR large ensemble experiments were obtained from: http://www.cesm.ucar.edu/projects/community-projects/MMLEA/.,Code for data analysis is available on request from the corresponding author.,Data availability,Code availability,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Upon Request; Nothing,Upon Request,
"Matthews, HD; Tokarska, KB; Rogelj, J; Smith, CJ; MacDougall, AH; Haustein, K; Mengis, N; Sippel, S; Forster, PM; Knutti, R",An integrated approach to quantifying uncertainties in the remaining carbon budget,COMMUNICATIONS EARTH & ENVIRONMENT,Article,46,10.1038/s43247-020-00064-9,http://dx.doi.org/10.1038/s43247-020-00064-9,2021,1,,,SR1.5 scenarios are available at: https://data.ene.iiasa.ac.at/iamc-1.5c-explorer/. Anthropogenic warming estimate is available at: http://www.globalwarmingindex.org/.,The FaIR model emulator is available at: https://github.com/OMS-NetZero/FAIR and can also be installed from: https://pypi.org/project/FaIR/. Codes for producing the figures are available from: https://github.com/ktokarska/remaining_carbon_budgets.,Data availability,Code availability,Closed,Partially Closed,Nothing,GitHub,Nothing,URLs,Model; Figures,Nothing,Nothing,
"Yun, KS; Lee, JY; Timmermann, A; Stein, K; Stuecker, MF; Fyfe, JC; Chung, ES",Increasing ENSO-rainfall variability due to changes in future tropical temperature-rainfall relationship,COMMUNICATIONS EARTH & ENVIRONMENT,Article,42,10.1038/s43247-021-00108-8,http://dx.doi.org/10.1038/s43247-021-00108-8,2021,1,,,The CMIP data can be obtained from https://esgf-node.llnl.gov.,Codes used in this study are available from the authors upon request. Interactive Data Language (IDL) version 8.8 was used to generate all figures.,Data availability,Code availability,Closed,Partially Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Upon Request,
"Matiatos, I; Wassenaar, LI; Monteiro, LR; Venkiteswaran, JJ; Gooddy, DC; Boeckx, P; Sacchi, E; Yue, FJ; Michalski, G; Alonso-Hernandez, C; Biasi, C; Bouchaou, L; Edirisinghe, NV; Fadhullah, W; Fianko, JR; Garcia-Moya, A; Kazakis, N; Li, SL; Luu, MTN; Priyadarshanee, S; Re, V; Rivera, DS; Romanelli, A; Sanyal, P; Tamooh, F; Trinh, DA; Walters, W; Welti, N",Global patterns of nitrate isotope composition in rivers and adjacent aquifers reveal reactive nitrogen cascading,COMMUNICATIONS EARTH & ENVIRONMENT,Article,41,10.1038/s43247-021-00121-x,http://dx.doi.org/10.1038/s43247-021-00121-x,2021,1,,,The global data sets available from the publications or generated in this study are available from https://nucleus.iaea.org/sites/ihn/Pages/GNIR.aspx.,Nothing,Data availability,,Partially Closed,Partially Closed,NUCLEUS IAEA,Nothing,Raw; Results,Need Account,Nothing,Nothing,Nothing,
